seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr14	25518869	25518877	9	*	X21729	29091	25281306	25519171	237866	-	0	inside	293	STXBP6
chr14	31343141	31343149	9	*	X21730	1690	31343741	31364261	20521	+	591	upstream	591	COCH
chr14	31677226	31677235	10	*	X21735	25831	31569324	31676915	107592	-	310	upstream	310	HECTD1
chr14	34932100	34932147	48	*	X21753	171546	34902144	34931468	29325	-	631	upstream	631	SPTSSA
chr14	37643441	37643449	9	*	X21787	89874	37147126	37641865	494740	-	1575	upstream	1575	SLC25A21
chr14	38065489	38065497	9	*	X21788	3169	38058757	38064325	5569	-	1163	upstream	1163	FOXA1
chr14	38065802	38065810	9	*	X21789	3169	38058757	38064325	5569	-	1476	upstream	1476	FOXA1
chr14	50065650	50065658	9	*	X21791	122769	50065415	50081390	15976	+	0	inside	234	LRR1
chr14	50234194	50234204	11	*	X21792	23588	50234787	50249856	15070	+	582	upstream	582	KLHDC2
chr14	50583767	50583786	20	*	X21796	79609	50575350	50583297	7948	-	469	upstream	469	VCPKMT
chr14	50779022	50779030	9	*	X21797	27109	50779047	50802276	23230	+	16	upstream	16	DMAC2L
chr14	50779022	50779030	9	*	X21797	79944	50704285	50778947	74663	-	74	upstream	74	L2HGDH
chr14	51338621	51338631	11	*	X21798	145447	51338878	51371688	32811	+	246	upstream	246	ABHD12B
chr14	51338696	51338710	15	*	X21799	145447	51338878	51371688	32811	+	167	upstream	167	ABHD12B
chr14	52119249	52119259	11	*	X21801	145438	52116236	52118462	2227	-	786	upstream	786	FRMD6-AS1
chr14	52780793	52780801	9	*	X21802	5732	52781016	52795322	14307	+	214	upstream	214	PTGER2
chr14	53020539	53020547	9	*	X21804	57544	52897308	53019301	121994	-	1237	upstream	1237	TXNDC16
chr14	54956237	54956249	13	*	X21813	2764	54941209	54955744	14536	-	492	upstream	492	GMFB
chr14	54956268	54956278	11	*	X21814	2764	54941209	54955744	14536	-	523	upstream	523	GMFB
chr14	55033461	55033499	39	*	X21817	23034	55034330	55260033	225704	+	830	upstream	830	SAMD4A
chr14	56048162	56048177	16	*	X21835	100129075	56024690	56046810	22121	-	1351	upstream	1351	KTN1-AS1
chr14	56048180	56048191	12	*	X21836	100129075	56024690	56046810	22121	-	1369	upstream	1369	KTN1-AS1
chr14	56048247	56048260	14	*	X21837	100129075	56024690	56046810	22121	-	1436	upstream	1436	KTN1-AS1
chr14	60952592	60952601	10	*	X21853	317761	60902674	60952764	50091	-	0	inside	162	C14orf39
chr14	61115854	61115865	12	*	X21854	6495	61111417	61116155	4739	-	0	inside	289	SIX1
chr14	64970574	64970596	23	*	X21874	22890	64970703	65000408	29706	+	106	upstream	106	ZBTB1
chr14	64970598	64970606	9	*	X21875	22890	64970703	65000408	29706	+	96	upstream	96	ZBTB1
chr14	69726785	69726793	9	*	X21928	57452	69726681	69821190	94510	+	0	inside	103	GALNT16
chr14	70041430	70041438	9	*	X21932	56936	70036531	70041600	5070	-	0	inside	161	CCDC177
chr14	71108008	71108018	11	*	X21949	23508	71108504	71142077	33574	+	485	upstream	485	TTC9
chr14	71108297	71108337	41	*	X21950	23508	71108504	71142077	33574	+	166	upstream	166	TTC9
chr14	73926544	73926557	14	*	X21972	8650	73741918	73925286	183369	-	1257	upstream	1257	NUMB
chr14	74111680	74111692	13	*	X21974	83544	74111578	74170431	58854	+	0	inside	101	DNAL1
chr14	74318973	74318981	9	*	X21982	57862	74318674	74398991	80318	+	0	inside	298	ZNF410
chr14	74417069	74417077	9	*	X21984	145483	74399695	74417117	17423	-	0	inside	39	FAM161B
chr14	75422794	75422804	11	*	X21995	5228	75408533	75422467	13935	-	326	upstream	326	PGF
chr14	75422806	75422820	15	*	X21996	5228	75408533	75422467	13935	-	338	upstream	338	PGF
chr14	75423110	75423120	11	*	X21997	5228	75408533	75422467	13935	-	642	upstream	642	PGF
chr14	75518133	75518141	9	*	X21999	27030	75480467	75518235	37769	-	0	inside	93	MLH3
chr14	75535894	75535905	12	*	X22001	79696	75536299	75544799	8501	+	393	upstream	393	ZC2HC1C
chr14	75595273	75595283	11	*	X22002	91754	75548818	75593778	44961	-	1494	upstream	1494	NEK9
chr14	76044604	76044615	12	*	X22010	55640	76044940	76114512	69573	+	324	upstream	324	FLVCR2
chr14	76448311	76448323	13	*	X22016	7043	76424442	76448092	23651	-	218	upstream	218	TGFB3
chr14	76448325	76448334	10	*	X22017	7043	76424442	76448092	23651	-	232	upstream	232	TGFB3
chr14	76449119	76449128	10	*	X22018	7043	76424442	76448092	23651	-	1026	upstream	1026	TGFB3
chr14	77279315	77279324	10	*	X22024	23357	77253586	77279283	25698	-	31	upstream	31	ANGEL1
chr14	77494826	77494837	12	*	X22033	64207	77490886	77495042	4157	-	0	inside	204	IRF2BPL
chr14	77564145	77564154	10	*	X22038	85457	77564578	77583630	19053	+	423	upstream	423	CIPC
chr14	77841997	77842006	10	*	X22048	161394	77843762	77857587	13826	+	1755	upstream	1755	SAMD15
chr14	89259190	89259198	9	*	X22079	161436	89081174	89259096	177923	-	93	upstream	93	EML5
chr14	89882468	89882492	25	*	X22083	400236	89883698	89886137	2440	+	1205	upstream	1205	FOXN3-AS1
chr14	89883003	89883011	9	*	X22084	400236	89883698	89886137	2440	+	686	upstream	686	FOXN3-AS1
chr14	90526836	90526844	9	*	X22089	56659	90528108	90652195	124088	+	1263	upstream	1263	KCNK13
chr14	91720118	91720127	10	*	X22110	8111	91698876	91720224	21349	-	0	inside	96	GPR68
chr14	91884488	91884504	17	*	X22123	440193	91737667	91884188	146522	-	299	upstream	299	CCDC88C
chr14	92414145	92414153	9	*	X22126	10516	92335755	92414046	78292	-	98	upstream	98	FBLN5
chr14	93260478	93260488	11	*	X22127	9950	93260650	93306304	45655	+	161	upstream	161	GOLGA5
chr14	93532628	93532651	24	*	X22131	319085	93533797	93538478	4682	+	1145	upstream	1145	ITPK1-AS1
chr14	93532653	93532664	12	*	X22132	319085	93533797	93538478	4682	+	1132	upstream	1132	ITPK1-AS1
chr14	93532667	93532686	20	*	X22133	319085	93533797	93538478	4682	+	1110	upstream	1110	ITPK1-AS1
chr14	94547222	94547231	10	*	X22137	122509	94547639	94569060	21422	+	407	upstream	407	IFI27L1
chr14	95623618	95623626	9	*	X22139	400242	95624025	95646270	22246	+	398	upstream	398	DICER1-AS1
chr14	95624006	95624015	10	*	X22140	400242	95624025	95646270	22246	+	9	upstream	9	DICER1-AS1
chr14	95941882	95941890	9	*	X22144	161176	95883831	95942173	58343	-	0	inside	282	SYNE3
chr14	96343264	96343273	10	*	X22151	100507043	96343109	96391908	48800	+	0	inside	154	TUNAR
chr14	96857308	96857318	11	*	X22154	122481	96858448	96955764	97317	+	1129	upstream	1129	AK7
chr14	96858050	96858058	9	*	X22155	122481	96858448	96955764	97317	+	389	upstream	389	AK7
chr14	96968326	96968335	10	*	X22156	10914	96968713	97033453	64741	+	377	upstream	377	PAPOLA
chr14	99738706	99738721	16	*	X22164	64919	99635625	99737822	102198	-	883	upstream	883	BCL11B
chr14	99738724	99738740	17	*	X22165	64919	99635625	99737822	102198	-	901	upstream	901	BCL11B
chr14	99738776	99738785	10	*	X22166	64919	99635625	99737822	102198	-	953	upstream	953	BCL11B
chr14	99946402	99946410	9	*	X22167	8812	99947739	99977852	30114	+	1328	upstream	1328	CCNK
chr14	100071768	100071776	9	*	X22183	317762	99977603	100070727	93125	-	1040	upstream	1040	CCDC85C
chr14	101192441	101192449	9	*	X22277	8788	101193202	101201467	8266	+	752	upstream	752	DLK1
chr14	101192774	101192785	12	*	X22278	8788	101193202	101201467	8266	+	416	upstream	416	DLK1
chr14	101192849	101192858	10	*	X22279	8788	101193202	101201467	8266	+	343	upstream	343	DLK1
chr14	101193059	101193067	9	*	X22280	8788	101193202	101201467	8266	+	134	upstream	134	DLK1
chr14	101333710	101333718	9	*	X22290	574450	101335397	101335485	89	+	1678	upstream	1678	MIR493
chr14	101333773	101333786	14	*	X22291	574450	101335397	101335485	89	+	1610	upstream	1610	MIR493
chr14	101333789	101333797	9	*	X22292	574450	101335397	101335485	89	+	1599	upstream	1599	MIR493
chr14	102430779	102430789	11	*	X22328	1778	102430865	102517135	86271	+	75	upstream	75	DYNC1H1
chr14	102782905	102782932	28	*	X22351	55778	102783714	102809511	25798	+	781	upstream	781	ZNF839
chr14	102976427	102976435	9	*	X22358	122416	102973198	102976128	2931	-	298	upstream	298	ANKRD9
chr14	102977336	102977344	9	*	X22359	122416	102973198	102976128	2931	-	1207	upstream	1207	ANKRD9
chr14	102977469	102977477	9	*	X22360	122416	102973198	102976128	2931	-	1340	upstream	1340	ANKRD9
chr14	103243155	103243165	11	*	X22375	7187	103243816	103377837	134022	+	650	upstream	650	TRAF3
chr14	103243184	103243195	12	*	X22376	7187	103243816	103377837	134022	+	620	upstream	620	TRAF3
chr14	103243207	103243221	15	*	X22377	7187	103243816	103377837	134022	+	594	upstream	594	TRAF3
chr14	103243289	103243300	12	*	X22378	7187	103243816	103377837	134022	+	515	upstream	515	TRAF3
chr14	103243331	103243342	12	*	X22379	7187	103243816	103377837	134022	+	473	upstream	473	TRAF3
chr14	103524195	103524203	9	*	X22386	9578	103398716	103523742	125027	-	452	upstream	452	CDC42BPB
chr14	103994567	103994576	10	*	X22431	115708	103995509	104003410	7902	+	932	upstream	932	TRMT61A
chr14	104314082	104314092	11	*	X22444	145216	104314058	104324386	10329	+	0	inside	23	LINC00637
chr14	104314082	104314092	11	*	X22444	23368	104200088	104313927	113840	-	154	upstream	154	PPP1R13B
chr14	104409835	104409844	10	*	X22450	647286	104406763	104408645	1883	-	1189	upstream	1189	RD3L
chr14	104603773	104603782	10	*	X22454	26153	104605060	104647235	42176	+	1277	upstream	1277	KIF26A
chr14	104603978	104603986	9	*	X22455	26153	104605060	104647235	42176	+	1073	upstream	1073	KIF26A
chr14	105071194	105071203	10	*	X22468	388021	105060420	105071097	10678	-	96	upstream	96	TMEM179
chr14	105145094	105145107	14	*	X22471	100616300	105144031	105144086	56	-	1007	upstream	1007	MIR4710
chr14	105219622	105219630	9	*	X22479	10572	105219470	105225996	6527	+	0	inside	151	SIVA1
chr14	105265633	105265641	9	*	X22485	100128927	105266933	105271048	4116	+	1291	upstream	1291	ZBTB42
chr14	105286993	105287026	34	*	X22487	196872	105287538	105290055	2518	+	511	upstream	511	LINC00638
chr14	105287664	105287674	11	*	X22488	196872	105287538	105290055	2518	+	0	inside	125	LINC00638
chr14	105445526	105445535	10	*	X22516	113146	105403591	105444694	41104	-	831	upstream	831	AHNAK2
chr14	105446081	105446094	14	*	X22517	113146	105403591	105444694	41104	-	1386	upstream	1386	AHNAK2
chr14	105446111	105446120	10	*	X22518	113146	105403591	105444694	41104	-	1416	upstream	1416	AHNAK2
chr14	105446209	105446218	10	*	X22519	113146	105403591	105444694	41104	-	1514	upstream	1514	AHNAK2
chr14	105446310	105446320	11	*	X22520	113146	105403591	105444694	41104	-	1615	upstream	1615	AHNAK2
chr14	105446323	105446332	10	*	X22521	113146	105403591	105444694	41104	-	1628	upstream	1628	AHNAK2
chr14	105446385	105446410	26	*	X22522	113146	105403591	105444694	41104	-	1690	upstream	1690	AHNAK2
chr14	105446466	105446474	9	*	X22523	113146	105403591	105444694	41104	-	1771	upstream	1771	AHNAK2
chr14	105766558	105766567	10	*	X22553	23241	105767170	105864484	97315	+	602	upstream	602	PACS2
chr14	105783484	105783493	10	*	X22554	2972	105675623	105781914	106292	-	1569	upstream	1569	BRF1
chr14	105783715	105783725	11	*	X22555	2972	105675623	105781914	106292	-	1800	upstream	1800	BRF1
chr14	105863688	105863696	9	*	X22563	647310	105864920	105880196	15277	+	1223	upstream	1223	TEX22
chr14	105863700	105863708	9	*	X22564	647310	105864920	105880196	15277	+	1211	upstream	1211	TEX22
chr14	105864603	105864611	9	*	X22565	647310	105864920	105880196	15277	+	308	upstream	308	TEX22
chr14	105951494	105951507	14	*	X22569	1396	105953257	105955124	1868	+	1749	upstream	1749	CRIP1
chr14	105955142	105955153	12	*	X22570	283643	105956192	105965585	9394	+	1038	upstream	1038	TEDC1
chr15	20486558	20486566	9	*	X22576	646096	20487997	20496811	8815	+	1430	upstream	1430	CHEK2P2
chr15	22546629	22546637	9	*	X22578	646396	22546565	22570831	24267	+	0	inside	63	REREP3
chr15	23115446	23115458	13	*	X22588	283683	23094331	23115254	20924	-	191	upstream	191	LOC283683
chr15	28344356	28344364	9	*	X22614	4948	28000023	28344458	344436	-	0	inside	93	OCA2
chr15	28344930	28344939	10	*	X22615	4948	28000023	28344458	344436	-	471	upstream	471	OCA2
chr15	28344989	28344998	10	*	X22616	4948	28000023	28344458	344436	-	530	upstream	530	OCA2
chr15	28345192	28345201	10	*	X22617	4948	28000023	28344458	344436	-	733	upstream	733	OCA2
chr15	28346233	28346242	10	*	X22618	4948	28000023	28344458	344436	-	1774	upstream	1774	OCA2
chr15	35838354	35838367	14	*	X22680	100507466	35838396	36151202	312807	+	28	upstream	28	DPH6-DT
chr15	35838354	35838367	14	*	X22680	89978	35663170	35838404	175235	-	0	inside	36	DPH6
chr15	37179565	37179573	9	*	X22681	145845	37156644	37178734	22091	-	830	upstream	830	LOC145845
chr15	37180723	37180731	9	*	X22682	145845	37156644	37178734	22091	-	1988	upstream	1988	LOC145845
chr15	37393504	37393556	53	*	X22691	4212	37183222	37393500	210279	-	3	upstream	3	MEIS2
chr15	37393567	37393579	13	*	X22692	4212	37183222	37393500	210279	-	66	upstream	66	MEIS2
chr15	38543726	38543756	31	*	X22695	161742	38545052	38649450	104399	+	1295	upstream	1295	SPRED1
chr15	38857030	38857039	10	*	X22696	10125	38780302	38857007	76706	-	22	upstream	22	RASGRP1
chr15	40574594	40574603	10	*	X22746	100131244	40573645	40574787	1143	-	0	inside	183	ANKRD63
chr15	40674112	40674120	9	*	X22748	90417	40674922	40686489	11568	+	801	upstream	801	KNSTRN
chr15	41055502	41055511	10	*	X22756	2644	41056285	41059911	3627	+	773	upstream	773	GCHFR
chr15	41055956	41055965	10	*	X22757	2644	41056285	41059911	3627	+	319	upstream	319	GCHFR
chr15	41056369	41056377	9	*	X22758	2644	41056285	41059911	3627	+	0	inside	83	GCHFR
chr15	41136463	41136472	10	*	X22760	6692	41136246	41149853	13608	+	0	inside	216	SPINT1
chr15	41245700	41245708	9	*	X22778	79094	41245636	41248717	3082	+	0	inside	63	CHAC1
chr15	41837109	41837121	13	*	X22787	26015	41809375	41836464	27090	-	644	upstream	644	RPAP1
chr15	42120472	42120480	9	*	X22797	100137047	42120283	42132428	12146	+	0	inside	188	JMJD7
chr15	42120472	42120480	9	*	X22797	8681	42120283	42140346	20064	+	0	inside	188	JMJD7-PLA2G4B
chr15	42186984	42186995	12	*	X22802	51332	42140344	42186275	45932	-	708	upstream	708	SPTBN5
chr15	43213052	43213060	9	*	X22815	146057	43036542	43213007	176466	-	44	upstream	44	TTBK2
chr15	43622483	43622492	10	*	X22820	161823	43622872	43646096	23225	+	379	upstream	379	ADAL
chr15	43622504	43622513	10	*	X22821	161823	43622872	43646096	23225	+	358	upstream	358	ADAL
chr15	43663457	43663466	10	*	X22822	27229	43663313	43698240	34928	+	0	inside	143	TUBGCP4
chr15	43663457	43663466	10	*	X22822	146050	43650370	43662258	11889	-	1198	upstream	1198	ZSCAN29
chr15	44717977	44717985	9	*	X22828	51496	44719579	44819429	99851	+	1593	upstream	1593	CTDSPL2
chr15	44955698	44955706	9	*	X22829	80208	44854894	44955876	100983	-	0	inside	169	SPG11
chr15	45421235	45421244	10	*	X22835	53905	45422192	45457774	35583	+	947	upstream	947	DUOX1
chr15	45722723	45722731	9	*	X22838	84419	45722727	45725647	2921	+	0	overlapStart	0	C15orf48
chr15	45815011	45815022	12	*	X22839	7782	45774680	45815002	40323	-	8	upstream	8	SLC30A4
chr15	49170296	49170308	13	*	X22845	23741	49170290	49172380	2091	+	0	inside	5	EID1
chr15	49256087	49256097	11	*	X22849	399694	49115934	49255641	139708	-	445	upstream	445	SHC4
chr15	50839083	50839095	13	*	X22853	373509	50792759	50838902	46144	-	180	upstream	180	USP50
chr15	50979020	50979028	9	*	X22856	54822	50849352	50979012	129661	-	7	upstream	7	TRPM7
chr15	50979098	50979109	12	*	X22857	54822	50849352	50979012	129661	-	85	upstream	85	TRPM7
chr15	51915095	51915103	9	*	X22862	23312	51739921	51914967	175047	-	127	upstream	127	DMXL2
chr15	51915186	51915199	14	*	X22863	23312	51739921	51914967	175047	-	218	upstream	218	DMXL2
chr15	51915252	51915260	9	*	X22864	23312	51739921	51914967	175047	-	284	upstream	284	DMXL2
chr15	51973020	51973030	11	*	X22865	29106	51973550	52013223	39674	+	519	upstream	519	SCG3
chr15	52121830	52121842	13	*	X22874	29766	52121825	52221651	99827	+	0	inside	4	TMOD3
chr15	53081977	53081985	9	*	X22882	3175	53049160	53082209	33050	-	0	inside	223	ONECUT1
chr15	53082236	53082247	12	*	X22883	3175	53049160	53082209	33050	-	26	upstream	26	ONECUT1
chr15	53082250	53082283	34	*	X22884	3175	53049160	53082209	33050	-	40	upstream	40	ONECUT1
chr15	57210321	57210329	9	*	X22894	6938	57210323	57580714	370392	+	0	overlapStart	0	TCF12
chr15	57592105	57592113	9	*	X22899	283663	57592563	57599967	7405	+	449	upstream	449	LINC00926
chr15	59499026	59499034	9	*	X22913	92483	59499015	59500785	1771	+	0	inside	10	LDHAL6B
chr15	60690983	60691034	52	*	X22920	302	60639350	60690185	50836	-	797	upstream	797	ANXA2
chr15	60691092	60691109	18	*	X22921	302	60639350	60690185	50836	-	906	upstream	906	ANXA2
chr15	60691111	60691133	23	*	X22922	302	60639350	60690185	50836	-	925	upstream	925	ANXA2
chr15	60691327	60691350	24	*	X22923	302	60639350	60690185	50836	-	1141	upstream	1141	ANXA2
chr15	60691410	60691443	34	*	X22924	302	60639350	60690185	50836	-	1224	upstream	1224	ANXA2
chr15	62352685	62352693	9	*	X22931	54832	62144590	62352664	208075	-	20	upstream	20	VPS13C
chr15	63334099	63334115	17	*	X22936	7168	63334838	63364113	29276	+	722	upstream	722	TPM1
chr15	63674002	63674012	11	*	X22945	771	63615730	63674075	58346	-	0	inside	62	CA12
chr15	64125937	64125990	54	*	X22950	8925	63900817	64126147	225331	-	0	inside	156	HERC1
chr15	64678820	64678846	27	*	X22968	9325	64680003	64747502	67500	+	1156	upstream	1156	TRIP4
chr15	64678849	64678858	10	*	X22969	9325	64680003	64747502	67500	+	1144	upstream	1144	TRIP4
chr15	64995324	64995332	9	*	X22975	4947	64979773	64995462	15690	-	0	inside	129	OAZ2
chr15	65133194	65133206	13	*	X22979	80301	65134082	65160201	26120	+	875	upstream	875	PLEKHO2
chr15	65336680	65336688	9	*	X22987	123264	65337708	65345734	8027	+	1019	upstream	1019	SLC51B
chr15	65369636	65369646	11	*	X22988	51285	65345675	65369028	23354	-	607	upstream	607	RASL12
chr15	65505201	65505212	12	*	X22991	8483	65488337	65503840	15504	-	1360	upstream	1360	CILP
chr15	65505245	65505258	14	*	X22992	8483	65488337	65503840	15504	-	1404	upstream	1404	CILP
chr15	65905487	65905495	9	*	X23005	81556	65871096	65903627	32532	-	1859	upstream	1859	INTS14
chr15	66994293	66994312	20	*	X23028	4091	66994674	67074337	79664	+	361	upstream	361	SMAD6
chr15	66994315	66994330	16	*	X23029	4091	66994674	67074337	79664	+	343	upstream	343	SMAD6
chr15	67813451	67813462	12	*	X23068	145853	67813522	67819641	6120	+	59	upstream	59	C15orf61
chr15	68500301	68500307	7	*	X23081	91860	68483043	68498448	15406	-	1852	upstream	1852	CALML4
chr15	68549506	68549514	9	*	X23085	54982	68499330	68549549	50220	-	0	inside	34	CLN6
chr15	69101101	69101111	11	*	X23087	80035	69096160	69099440	3281	-	1660	upstream	1660	ANP32A-IT1
chr15	70390107	70390115	9	*	X23108	7090	70340543	70390256	49714	-	0	inside	140	TLE3
chr15	70390120	70390154	35	*	X23109	7090	70340543	70390256	49714	-	0	inside	101	TLE3
chr15	73344470	73344478	9	*	X23129	4756	73344825	73597547	252723	+	346	upstream	346	NEO1
chr15	74661329	74661352	24	*	X23145	1583	74630103	74660081	29979	-	1247	upstream	1247	CYP11A1
chr15	74725989	74726000	12	*	X23153	8482	74701630	74726299	24670	-	0	inside	298	SEMA7A
chr15	75181433	75181441	9	*	X23170	4351	75182410	75190565	8156	+	968	upstream	968	MPI
chr15	75199431	75199442	12	*	X23172	57184	75192328	75199462	7135	-	0	inside	19	FAM219B
chr15	75287882	75287902	21	*	X23174	192683	75287876	75313836	25961	+	0	inside	5	SCAMP5
chr15	75747915	75747923	9	*	X23188	25942	75661720	75748124	86405	-	0	inside	200	SIN3A
chr15	75748465	75748473	9	*	X23189	25942	75661720	75748124	86405	-	340	upstream	340	SIN3A
chr15	76135454	76135463	10	*	X23200	92912	76135622	76193388	57767	+	158	upstream	158	UBE2Q2
chr15	76135630	76135638	9	*	X23201	92912	76135622	76193388	57767	+	0	inside	7	UBE2Q2
chr15	76135648	76135657	10	*	X23202	92912	76135622	76193388	57767	+	0	inside	25	UBE2Q2
chr15	76352142	76352153	12	*	X23204	123591	76352299	76521462	169164	+	145	upstream	145	TMEM266
chr15	76628451	76628460	10	*	X23209	64843	76629147	76634816	5670	+	686	upstream	686	ISL2
chr15	76629295	76629305	11	*	X23210	64843	76629147	76634816	5670	+	0	inside	147	ISL2
chr15	76629314	76629317	4	*	X23211	64843	76629147	76634816	5670	+	0	inside	166	ISL2
